108041,"13NBC_TR_CT3",132,"Transformador","Punto de RBC",,"BRA","EL BRACHO","TUCUMAN","CENTRO",
108043,"SMT_PW_TOTAL",0,"Generación","PG","G","BRA","EL BRACHO","TUCUMAN","CENTRO",
108044,"SMT_PQ_TOTAL",0,"Generación","Q","G","BRA","EL BRACHO","TUCUMAN","CENTRO",
108045,"CTT_PW_TOTAL",0,"Generación","PG","G","BRA","EL BRACHO","TUCUMAN","CENTRO",
108046,"CTT_PQ_TOTAL",0,"Generación","Q","G","BRA","EL BRACHO","TUCUMAN","CENTRO",
108047,"AFE_PW_TOTAL",0,"Generación","PG","G","BRA","EL BRACHO","TUCUMAN","CENTRO",
108048,"AFE_PQ_TOTAL",0,"Generación","Q","G","BRA","EL BRACHO","TUCUMAN","CENTRO",
108057,"50CTE_L_COB",500,"Linea","Corriente",,"BRA","EL BRACHO","TUCUMAN","CENTRO",
108058,"50TEN_L_COB",500,"Linea","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO",
108059,"50PW_L_COB",500,"Linea","P","I","BRA","EL BRACHO","TUCUMAN","CENTRO",
108060,"50PQ_L_COB",500,"Linea","Q","I","BRA","EL BRACHO","TUCUMAN","CENTRO",
108061,"13PW_L_LEA",132,"Linea","P","I","BRA","EL BRACHO","TUCUMAN","CENTRO",
108062,"13PQ_L_LEA",132,"Linea","Q","I","BRA","EL BRACHO","TUCUMAN","CENTRO",
108063,"13TEN_L_LEA",132,"Linea","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO",
108064,"LIMITE_NOA",0,,,,"BRA","EL BRACHO","TUCUMAN","CENTRO",
108065,"50TEN_B_B",500,"Barra","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO",
108066,"13TEN_B_A",132,"Barra","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO",
108067,"13TEN_B_B",132,"Barra","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO",
108068,"13TEN_B_C",132,"Barra","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO",
108069,"01TEN_TG1_PPN","13,2","Barra","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO",
108070,"01TEN_TG2_PPN","13,2","Barra","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO",
108071,"SMT_PW_PCIAL",0,,,,"BRA","EL BRACHO","TUCUMAN","CENTRO",
108072,"SMT_PQ_PCIAL",0,,,,"BRA","EL BRACHO","TUCUMAN","CENTRO",
109000,"13PW_L_ABL",132,"Linea","P","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109001,"13PQ_L_ABL",132,"Linea","Q","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109002,"13CTE_L_ABL",132,"Linea","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109003,"13PW_L_PVI",132,"Linea","P","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109004,"13PQ_L_PVI",132,"Linea","Q","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109005,"13CTE_L_PVI",132,"Linea","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109006,"13PW_L_RHO",132,"Linea","P","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109007,"13PQ_L_RHO",132,"Linea","Q","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109008,"13CTE_L_RHO",132,"Linea","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109009,"13PW_L_AGU",132,"Linea","P","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109010,"13PQ_L_AGU",132,"Linea","Q","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109011,"13CTE_L_AGU",132,"Linea","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109012,"13PW_L_AND",132,"Linea","P","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109013,"13PQ_L_AND",132,"Linea","Q","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109014,"13CTE_L_AND",132,"Linea","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109015,"13PW_TR_01",132,"Transformador","P","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109016,"13PQ_TR_01",132,"Transformador","Q","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109017,"13CTE_TR_01",132,"Transformador","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109019,"03PW_TR_01",33,"Transformador","P","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109020,"03PQ_TR_01",33,"Transformador","Q","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109021,"03CTE_TR_01",33,"Transformador","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109022,"03TEN_TR_01",33,"Transformador","Tensión",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109023,"01PW_TR_01","13,2","Transformador","P","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109024,"01PQ_TR_01","13,2","Transformador","Q","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109025,"01CTE_TR_01","13,2","Transformador","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109026,"01TEN_TR_01","13,2","Transformador","Tensión",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109027,"13PW_TR_02",132,"Transformador","P","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109028,"13PQ_TR_02",132,"Transformador","Q","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109029,"13CTE_TR_02",132,"Transformador","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109031,"03PW_TR_02",33,"Transformador","P","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109032,"03PQ_TR_02",33,"Transformador","Q","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109033,"03CTE_TR_02",33,"Transformador","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109034,"03TEN_TR_02",33,"Transformador","Tensión",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109035,"01PW_TR_02","13,2","Transformador","P","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109036,"01PQ_TR_02","13,2","Transformador","Q","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109037,"01CTE_TR_02","13,2","Transformador","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109038,"01TEN_TR_02","13,2","Transformador","Tensión",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109039,"03CTE_CONCEPCION",33,"Distribuidor","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109040,"03CTE_MONTEROS",33,"Distribuidor","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109041,"01CTE_RIO_SECO","13,2","Distribuidor","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109042,"01CTE_L_ROUGUES","13,2","Distribuidor","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109043,"01CTE_SIMOCA","13,2","Distribuidor","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109044,"13TEN_BARRA",132,"Barra","Tensión",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109045,"03CTE_PROVIDEN",33,"Distribuidor","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109046,"01CTE_AMBERES","13,2","Distribuidor","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109047,"03CTE_MONTEROS_2",33,"Distribuidor","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109048,"01CTE_RESERVA","13,2","Reserva","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109049,"77DEM_PW_ET",0,,,,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109050,"77DEM_PQ_ET",0,,,,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109052,"13QFAL_ET",132,"Reactivo Faltante","Q",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109054,"03PW_PROVIDEN",33,"Transformador","Punto de RBC",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109055,"03PQ_PROVIDEN",33,"Transformador","Punto de RBC",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109056,"03CTE_AC_A_B",33,"Acoplamiento","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109057,"01CTE_AC_A_B","13,2","Acoplamiento","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109058,"13TEN_B_B",132,"Barra","Tensión",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109059,"03TEN_B_A",33,"Barra","Tensión",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109060,"03TEN_B_B",33,"Barra","Tensión",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109061,"01TEN_B_A","13,2","Barra","Tensión",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109062,"01TEN_B_B","13,2","Barra","Tensión",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
109063,"13TEN_B_A",132,"Barra","Tensión",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO",
110000,"13PW_L_VQU",132,"Linea","P","I","PVI","PUEBLO VIEJO","TUCUMAN","CENTRO",
110001,"13PQ_L_VQU",132,"Linea","Q","I","PVI","PUEBLO VIEJO","TUCUMAN","CENTRO",
110002,"13CTE_VQU",132,"Linea","Corriente",,"PVI","PUEBLO VIEJO","TUCUMAN","CENTRO",
110003,"13TEN_B_A",132,"Barra","Tensión",,"PVI","PUEBLO VIEJO","TUCUMAN","CENTRO",
111000,"03TEN_TR_01",33,"Transformador","Tensión",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111001,"01CTE_SANTA_ROSA","13,2","Distribuidor","Corriente",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111002,"01CTE_ALPARGATA1","13,2","Distribuidor","Corriente",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111004,"01CTE_BARRIENTOS","13,2","Distribuidor","Corriente",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111005,"01CTE_ALPARGATA2","13,2","Distribuidor","Corriente",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111006,"01CTE_GORRITI","13,2","Distribuidor","Corriente",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111007,"01CTE_RIO_MEDINA","13,2","Distribuidor","Corriente",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111008,"01CTE_AGUILARES","13,2","Distribuidor","Corriente",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111009,"03CTE_ALBERDI",33,"Distribuidor","Corriente",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111010,"03CTE_MONTEAGUDO",33,"Distribuidor","Corriente",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111011,"13CTE_L_VQU",132,"Linea","Corriente",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111012,"13CTE_L_ESC",132,"Linea","Corriente",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111013,"13PW_L_VQU",132,"Linea","P","I","AGU","AGUILARES","TUCUMAN","CENTRO",
111014,"13PQ_L_VQU",132,"Linea","Q","I","AGU","AGUILARES","TUCUMAN","CENTRO",
111015,"13PW_L_ESC",132,"Linea","P","I","AGU","AGUILARES","TUCUMAN","CENTRO",
111016,"13PQ_L_ESC",132,"Linea","Q","I","AGU","AGUILARES","TUCUMAN","CENTRO",
111017,"13TEN_B_A",132,"Barra","Tensión",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111018,"03TEN_TR_02",33,"Transformador","Tensión",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111019,"01TEN_TR_01","13,2","Transformador","Tensión",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111020,"13PW_TR_01",132,"Transformador","P","T","AGU","AGUILARES","TUCUMAN","CENTRO",
111021,"13PW_TR_02",132,"Transformador","P","T","AGU","AGUILARES","TUCUMAN","CENTRO",
111022,"13PQ_TR_01",132,"Transformador","Q","T","AGU","AGUILARES","TUCUMAN","CENTRO",
111023,"13PQ_TR_02",132,"Transformador","Q","T","AGU","AGUILARES","TUCUMAN","CENTRO",
111024,"01PW_TR_01","13,2","Transformador","P","T","AGU","AGUILARES","TUCUMAN","CENTRO",
111025,"01PW_TR_02","13,2","Transformador","P","T","AGU","AGUILARES","TUCUMAN","CENTRO",
111026,"01PQ_TR_01","13,2","Transformador","Q","T","AGU","AGUILARES","TUCUMAN","CENTRO",
111027,"01PQ_TR_02","13,2","Transformador","Q","T","AGU","AGUILARES","TUCUMAN","CENTRO",
111028,"03CTE_TR_01",33,"Transformador","Corriente",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111029,"03CTE_TR_02",33,"Transformador","Corriente",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111032,"03PW_TR_01",33,"Transformador","P","T","AGU","AGUILARES","TUCUMAN","CENTRO",
111033,"03PQ_TR_01",33,"Transformador","Q","T","AGU","AGUILARES","TUCUMAN","CENTRO",
111034,"03PW_TR_02",33,"Transformador","P","T","AGU","AGUILARES","TUCUMAN","CENTRO",
111035,"03PQ_TR_02",33,"Transformador","Q","T","AGU","AGUILARES","TUCUMAN","CENTRO",
111036,"77DEM_PW_ET",0,,,,"AGU","AGUILARES","TUCUMAN","CENTRO",
111037,"77DEM_PQ_ET",0,,,,"AGU","AGUILARES","TUCUMAN","CENTRO",
111038,"01PW_S._BARBARA","13,2","Distribuidor","P",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111039,"01PQ_S._BARBARA","13,2","Distribuidor","Q",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111040,"01TEN_S._BARBARA","13,2","Distribuidor","Tensión",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111041,"01CTE_S._BARBARA","13,2","Distribuidor","Corriente",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111042,"13CTE_TR_01",132,"Transformador","Corriente",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111043,"13CTE_TR_02",132,"Transformador","Corriente",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111044,"01CTE_TR_01","13,2","Transformador","Corriente",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111045,"01CTE_TR_02","13,2","Transformador","Corriente",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111049,"13QFAL",132,"Reactivo Faltante","Q",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111050,"01PW_INGENIO","13,2","Generación","P","G","AGU","AGUILARES","TUCUMAN","CENTRO",
111051,"01PQ_INGENIO","13,2","Generación","Q","G","AGU","AGUILARES","TUCUMAN","CENTRO",
111052,"01CTE_INGENIO","13,2","Generación","Corriente",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111053,"01TEN_INGENIO","13,2","Generación","Tensión",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111054,"01TEN_TR_02","13,2","Transformador","Tensión",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111055,"03TEN_B_A",33,"Barra","Tensión",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111056,"03TEN_B_B",33,"Barra","Tensión",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111057,"01TEN_B_A","13,2","Barra","Tensión",,"AGU","AGUILARES","TUCUMAN","CENTRO",
111058,"01TEN_B_B","13,2","Barra","Tensión",,"AGU","AGUILARES","TUCUMAN","CENTRO",
112000,"13CTE_LPI",132,"Linea","Corriente",,"ESC","ESCABA","TUCUMAN","CENTRO",
112001,"13CTE_AGU",132,"Linea","Corriente",,"ESC","ESCABA","TUCUMAN","CENTRO",
112002,"13PW_L_LPI",132,"Linea","P","I","ESC","ESCABA","TUCUMAN","CENTRO",
112003,"13PW_L_AGU",132,"Linea","P","I","ESC","ESCABA","TUCUMAN","CENTRO",
112004,"01PW_G_01","13,2","Generación","PG","G","ESC","ESCABA","TUCUMAN","CENTRO",
112005,"01PQ_G_01","13,2","Generación","Q","G","ESC","ESCABA","TUCUMAN","CENTRO",
112006,"01PW_G_03","13,2","Generación","PG","G","ESC","ESCABA","TUCUMAN","CENTRO",
112007,"01PQ_G_03","13,2","Generación","Q","G","ESC","ESCABA","TUCUMAN","CENTRO",
112008,"13PQ_L_LPI",132,"Linea","Q","I","ESC","ESCABA","TUCUMAN","CENTRO",
112009,"13PQ_L_AGU",132,"Linea","Q","I","ESC","ESCABA","TUCUMAN","CENTRO",
112010,"13TEN_B_A",132,"Barra","Tensión",,"ESC","ESCABA","TUCUMAN","CENTRO",
112011,"01GEN_PW_ET","13,2","Generación","PG","G","ESC","ESCABA","TUCUMAN","CENTRO",
112012,"01GEN_PQ_ET","13,2","Generación","Q","G","ESC","ESCABA","TUCUMAN","CENTRO",
113000,"13TEN_B_A",132,"Barra","Tensión",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113001,"13TEN_B_B",132,"Barra","Tensión",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113002,"13PW_L_TNO",132,"Linea","P","I","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113003,"13PQ_L_TNO",132,"Linea","Q","I","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113004,"13CTE_L_TNO",132,"Linea","Corriente",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113005,"13PW_L_LBA",132,"Linea","P","I","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113006,"13PQ_L_LBA",132,"Linea","Q","I","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113007,"13CTE_L_LBA",132,"Linea","Corriente",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113008,"13PW_L_VQU",132,"Linea","P","I","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113009,"13PQ_L_VQU",132,"Linea","Q","I","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113010,"13CTE_L_VQU",132,"Linea","Corriente",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113011,"13PW_L_SGO",132,"Linea","P","I","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113012,"13PQ_L_SGO",132,"Linea","Q","I","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113013,"13CTE_L_SGO",132,"Linea","Corriente",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113014,"13PW_TR_01",132,"Transformador","P","T","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113015,"13PQ_TR_01",132,"Transformador","Q","T","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113016,"13CTE_TR_01",132,"Transformador","Corriente",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113017,"01PW_TR_01","13,2","Transformador","P","T","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113018,"01PQ_TR_01","13,2","Transformador","Q","T","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113019,"01CTE_TR_01","13,2","Transformador","Corriente",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113020,"01TEN_TR_01","13,2","Transformador","Tensión",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113022,"13PW_TR_02",132,"Transformador","P","T","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113023,"13PQ_TR_02",132,"Transformador","Q","T","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113024,"13CTE_TR_02",132,"Transformador","Corriente",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113025,"01PW_TR_02","13,2","Transformador","P","T","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113026,"01PQ_TR_02","13,2","Transformador","Q","T","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113027,"01CTE_TR_02","13,2","Transformador","Corriente",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113028,"01TEN_TR_02","13,2","Transformador","Tensión",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113030,"01CTE_LINEA_1","13,2","Linea","Corriente",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113031,"01CTE_LINEA_2","13,2","Linea","Corriente",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113032,"01CTE_LINEA_3","13,2","Linea","Corriente",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113033,"01CTE_LINEA_4","13,2","Linea","Corriente",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113034,"01PW_GP_01","13,2","Generación","P","G","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113035,"01PQ_GP_01","13,2","Generación","Q","G","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113036,"01PW_GP_02","13,2","Generación","P","G","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113037,"01PQ_GP_02","13,2","Generación","Q","G","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113038,"01GEN_PW_ET","13,2","Generación","P","G","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113039,"01GEN_PQ_ET","13,2","Generación","Q","G","RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113040,"77DEM_PW_ET",0,,,,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113041,"77DEM_PQ_ET",0,,,,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113043,"QFAL_ET",0,"Reactivo Faltante","Q",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113044,"01TEN_B_A","13,2","Barra","Tensión",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113045,"01TEN_B_B","13,2","Barra","Tensión",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
113046,"01CTE_TOTAL_TERMA","13,2"," "," ",,"RHO","RIO HONDO","SANTIAGO DEL ESTERO","CENTRO",
114000,"03PW_TR_01",33,"Transformador","P","T","LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114001,"03PQ_TR_01",33,"Transformador","Q","T","LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114002,"03PW_TR_02",33,"Transformador","P","T","LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114003,"03PQ_TR_02",33,"Transformador","Q","T","LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114004,"01PW_TG_21","13,2","Generación","P","G","LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114005,"01CTE_LIBERTADOR","13,2","Distribuidor","Corriente",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114006,"01PW_LIBERTADOR","13,2","Distribuidor","P",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114007,"01PQ_LIBERTADOR","13,2","Distribuidor","Q",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114008,"13CTE_L_RHO",132,"Linea","Corriente",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114009,"01CTE_INTER_2","13,2","Distribuidor","Corriente",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114010,"01CTE_DIST_21","13,2","Distribuidor","Corriente",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114011,"01CTE_ALIM_7","13,2","Distribuidor","Corriente",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114012,"01CTE_DIST_23","13,2","Distribuidor","Corriente",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114013,"01CTE_DIST_25","13,2","Distribuidor","Corriente",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114014,"01CTE_INTER_3","13,2","Distribuidor","Corriente",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114015,"01CTE_ALIM_5","13,2","Distribuidor","Corriente",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114016,"03CTE_DIST_102",33,"Distribuidor","Corriente",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114017,"03CTE_DIST_101",33,"Distribuidor","Corriente",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114018,"03CTE_DIST_103",33,"Distribuidor","Corriente",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114019,"03CTE_DIST_104",33,"Distribuidor","Corriente",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114020,"13PW_L_SGE",132,"Linea","P","I","LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114021,"13PQ_L_SGE",132,"Linea","Q","I","LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114022,"13PQ_L_RHO",132,"Linea","Q","I","LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114023,"13TEN_B_A",132,"Barra","Tensión",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114024,"03TEN_B_B",33,"Barra","Tensión",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114025,"03TEN_B_A",33,"Barra","Tensión",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114026,"01TEN_TR_02","13,2","Transformador","Tensión",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114027,"01TEN_TR_01","13,2","Transformador","Tensión",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114028,"01CTE_AC_A_B","13,2","Acoplamiento","Corriente",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114029,"03CTE_AC_A_B",33,"Acoplamiento","Corriente",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114030,"13PW_L_RHO",132,"Linea","P","I","LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114031,"01PQ_TG_21","13,2","Generación","Q","G","LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114032,"13CTE_L_SGE",132,"Linea","Corriente",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114033,"01CTE_ALIM_08","13,2","Distribuidor","Corriente",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114034,"01CTE_INTER_01","13,2","Distribuidor","Corriente",,"LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114035,"13PW_TR_01",132,"Transformador","P","T","LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114036,"13PQ_TR_01",132,"Transformador","Q","T","LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114037,"13PW_TR_02",132,"Transformador","P","T","LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114038,"13PQ_TR_02",132,"Transformador","Q","T","LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
114041,"01PW_TR_01","13,2","Transformador","P","T","LBA","LA BANDA","SANTIAGO DEL ESTERO","CENTRO",
