106010,"13PQ    OF  EST1 ",132,"Linea","Q","I","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106011,"13CTE   OF  EST1 ",132,"Linea","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106012,"13TEN    B   A   ",132,"Barra","Tensión",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106013,"01CTE     TR  01 ","13,2","Transformador","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106014,"03TEN     TR  01 ",33,"Transformador","Tensión",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106015,"03TEN     TR  02 ",33,"Transformador","Tensión",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106016,"13PW      TR  01 ",132,"Transformador","P","T","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106017,"13PQ      TR  01 ",132,"Transformador","Q","T","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106018,"01PW      TR  01 ","13,2","Transformador","P","T","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106019,"03PW      TR  01 ",33,"Transformador","P","T","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106020,"03PQ      TR  01 ",33,"Transformador","Q","T","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106021,"03CTE     TR  01 ",33,"Transformador","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106022,"13RBC     TR  01 ",132,"Transformador","Punto de RBC",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106023,"13PW      TR  02 ",132,"Transformador","P","T","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106024,"13PQ      TR  02 ",132,"Transformador","Q","T","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106025,"01PQ      TR  01 ","13,2","Transformador","Q","T","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106026,"03PW      TR  02 ",33,"Transformador","P","T","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106027,"03PQ      TR  02 ",33,"Transformador","Q","T","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106028,"03CTE     TR  02 ",33,"Transformador","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106029,"13RBC     TR  02 ",132,"Transformador","Punto de RBC",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106030,"13PW      TR  03 ",132,"Transformador","P","T","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106031,"13PQ      TR  03 ",132,"Transformador","Q","T","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106032,"13CTE    L2 BRA  ",132,"Linea","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106033,"01PW      TR  03 ","13,2","Transformador","P","T","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106034,"01PQ      TR  03 ","13,2","Transformador","Q","T","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106035,"01CTE     TR  03 ","13,2","Transformador","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106036,"13RBC     TR  03 ",132,"Transformador","Punto de RBC",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106037,"03CTE L. FRESNOS ",33,"Distribuidor","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106038,"03CTE  MERCOFRUT ",33,"Distribuidor","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106039,"03CTE     LEALES ",33,"Distribuidor","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106040,"03CTE A.BLANCA 2 ",33,"Distribuidor","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106041,"03CTE  L.BULACIO ",33,"Distribuidor","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106042,"03CTE A.BLANCA 1 ",33,"Distribuidor","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106043,"03CTE      LULES ",33,"Distribuidor","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106044,"01CTE  L.VASQUEZ ","13,2","Distribuidor","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106045,"01CTE  CANAL SUR ","13,2","Distribuidor","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106046,"01CTE  MANANTIAL ","13,2","Distribuidor","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106047,"01CTE    B.VISTA ","13,2","Distribuidor","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106048,"01CTE      JUJUY ","13,2","Distribuidor","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106049,"01PW      TG  21 ","13,2","Generación","PG","G","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106050,"01PQ      TG  21 ","13,2","Generación","Q","G","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106051,"13PW     L2 BRA  ",132,"Linea","P","I","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106052,"13PQ     L2 BRA  ",132,"Linea","Q","I","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106053,"01TEN     TR  03 ","13,2","Transformador","Tensión",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106054,"01TEN     TR  01 ","13,2","Transformador","Tensión",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106055,"01CTE  CHANARITO ","13,2","Distribuidor","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106056,"01CTE     B.DIZA ","13,2","Distribuidor","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106060,"01GEN PW    CTI1 ","13,2","Generación","PG","G","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106061,"01GEN PQ    CTI1 ","13,2","Generación","Q","G","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106062,"13QFAL        ET ",132,"Reactivo Faltante","Q",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106063,"13QFAL      PTU  ",132,"Reactivo Faltante","Q",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106065,"13CTE     TR  01 ",132,"Transformador","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106066,"13CTE     TR  02 ",132,"Transformador","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106067,"13CTE     TR  03 ",132,"Transformador","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106068,"01GEN PW    CTI2 ",33,"Transformador","Punto de RBC",,"IND2","INDEPENDENCIA","TUCUMAN","CENTRO"
106069,"01GEN PQ    CTI2 ",33,"Transformador","Punto de RBC",,"IND2","INDEPENDENCIA","TUCUMAN","CENTRO"
106087,"01TEN   B   A    ","13,2","Barra","Tensión",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106088,"01TEN   B   B    ","13,2","Barra","Tensión",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106089,"03TEN   B   A    ",33,"Barra","Tensión",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106090,"03TEN   B   B    ",132,"Linea","P","I","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106091,"13TEN   B   B    ",132,"Linea","Q","I","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106092,"01CTE PELLEGRINI ","13,2","Distribuidor","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106093,"13PW      TR  04 ",132,"Generación","PG","G","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106094,"13PQ      TR  04 ",132,"Generación","Q","G","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106095,"13PW      TR  05 ",132,"Generación","PG","G","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106096,"13PQ      TR  05 ",132,"Generación","Q","G","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106097,"01PW      TG  01 ","13,2","Generación","PG","G","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106098,"01PQ      TG  01 ","13,2","Generación","Q","G","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106099,"01TEN     TG  01 ","13,2","Generación","Tensión",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106100,"01PW      TG  02 ","13,2","Generación","PG","G","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106101,"01PQ      TG  02 ","13,2","Generación","Q","G","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106102,"01TEN     TG  02 ","13,2","Generación","Tensión",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106103,"01CTE     S.A.T. ","13,2","Distribuidor","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106104,"13TEN    L2 BRA  ",132,"Linea","Tensión",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106105,"13PW     CS EST2 ",132,"Linea","P","I","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106106,"13PQ     CS EST2 ",132,"Linea","Q","I","IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106107,"13CTE    CS EST2 ",132,"Linea","Corriente",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106108,"13TEN    CS EST2 ",132,"Linea","Tensión",,"IND","INDEPENDENCIA","TUCUMAN","CENTRO"
106109,"13PW      TR  03 ",132,"Transformador","P","T","IND2","INDEPENDENCIA","TUCUMAN","CENTRO"
106110,"13PQ      TR  03 ",132,"Transformador","Q","T","IND2","INDEPENDENCIA","TUCUMAN","CENTRO"
106111,"13PW      TR  04 ",132,"Transformador","P","T","IND2","INDEPENDENCIA","TUCUMAN","CENTRO"
106112,"13PQ      TR  04 ",132,"Transformador","Q","T","IND2","INDEPENDENCIA","TUCUMAN","CENTRO"
106113,"01PW      TG  03 ","13,2","Generación","PG","G","IND2","INDEPENDENCIA","TUCUMAN","CENTRO"
106114,"01PQ      TG  03 ","13,2","Generación","Q","G","IND2","INDEPENDENCIA","TUCUMAN","CENTRO"
106115,"01TEN     TG  03 ","13,2","Generación","Tensión",,"IND2","INDEPENDENCIA","TUCUMAN","CENTRO"
106116,"01PW      TG  04 ","13,2","Generación","PG","G","IND2","INDEPENDENCIA","TUCUMAN","CENTRO"
106117,"01PQ      TG  04 ","13,2","Generación","Q","G","IND2","INDEPENDENCIA","TUCUMAN","CENTRO"
106118,"01TEN     TG  04 ","13,2","Generación","Tensión",,"IND2","INDEPENDENCIA","TUCUMAN","CENTRO"
107000,"01PW     GRAFA 2 ","13,2","Distribuidor","P",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107001,"01PQ     GRAFA 2 ","13,2","Distribuidor","Q",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107002,"01PQ     GRAFA 1 ","13,2","Distribuidor","Q",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107003,"01TEN     TR  02 ","13,2","Transformador","Tensión",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107004,"03CTE  INDEPEN 1 ",33,"Distribuidor","Corriente",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107005,"03CTE  INDEPEN 2 ",33,"Distribuidor","Corriente",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107006,"01CTE      LULES ","13,2","Distribuidor","Corriente",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107007,"01PW     GRAFA 1 ","13,2","Distribuidor","P",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107008,"01CTE   FAMAILLA ","13,2","Distribuidor","Corriente",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107009,"03TEN     TR  02 ",33,"Transformador","Tensión",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107010,"01CTE    ACHERAL ","13,2","Distribuidor","Corriente",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107011,"13CTE    L  VQU  ",132,"Linea","Corriente",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107012,"13CTE    L  IND  ",132,"Linea","Corriente",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107013,"13PW     L  VQU  ",132,"Linea","P","I","ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107014,"13PW     L  IND  ",132,"Linea","P","I","ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107015,"13PQ     L  VQU  ",132,"Linea","Q","I","ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107016,"13PQ     L  IND  ",132,"Linea","Q","I","ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107017,"13TEN    B   A   ",132,"Barra","Tensión",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107018,"01TEN    B   A   ","13,2","Barra","Tensión",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107019,"03TEN     TR  01 ",33,"Transformador","Tensión",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107020,"13PW      TR  01 ",132,"Transformador","P","T","ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107021,"13PQ      TR  01 ",132,"Transformador","Q","T","ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107022,"13PW      TR  02 ",132,"Transformador","P","T","ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107023,"13PQ      TR  02 ",132,"Transformador","Q","T","ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107024,"13RBC     TR  01 ",132,"Transformador","Punto de RBC",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107025,"13RBC     TR  02 ",132,"Transformador","Punto de RBC",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107026,"03CTE     TR  01 ",33,"Transformador","Corriente",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107027,"03CTE     TR  02 ",33,"Transformador","Corriente",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107028,"01PW      TR  01 ","13,2","Transformador","P","T","ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107029,"01PQ      TR  01 ","13,2","Transformador","Q","T","ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107030,"01PW      TR  02 ","13,2","Transformador","P","T","ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107031,"01PQ      TR  02 ","13,2","Transformador","Q","T","ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107032,"01CTE    GRAFA 2 ","13,2","Distribuidor","Corriente",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107033,"01CTE    GRAFA 1 ","13,2","Distribuidor","Corriente",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107034,"03PW      TR  01 ",33,"Transformador","P","T","ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107035,"03PQ      TR  01 ",33,"Transformador","Q","T","ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107036,"03PW      TR  02 ",33,"Transformador","P","T","ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107037,"03PQ      TR  02 ",33,"Transformador","Q","T","ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107038,"01CTE FRONTERITA ","13,2","Distribuidor","Corriente",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107039,"03CTE       INTA ",33,"Distribuidor","Corriente",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107040,"03CTE    QUILMES ",33,"Distribuidor","Corriente",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107041,"03CTE  AUTOPISTA ",33,"Distribuidor","Corriente",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107042,"13CTE     TR  01 ",132,"Transformador","Corriente",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107043,"13CTE     TR  02 ",132,"Transformador","Corriente",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107045,"01CTE     TR  01 ","13,2","Transformador","Corriente",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107046,"01CTE     TR  02 ","13,2","Transformador","Corriente",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107049,"01DEM PW   GRAFA ","13,2","Distribuidor","P",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107050,"01DEM PQ   GRAFA ","13,2","Distribuidor","Q",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107052,"13QFAL     GRAFA ",132,"Reactivo Faltante","Q",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107055,"13QFAL      EDET ",132,"Reactivo Faltante","Q",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107060,"13DEM PW      ET ",132,"Demanda ET","P","D","ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107061,"13DEM PQ      ET ",132,"Demanda ET","Q","D","ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107063,"03TEN   B   A   T",33,"Barra","Tensión",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107064,"03TEN   B   B   T",33,"Barra","Tensión",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
107065,"01TEN   B   A   T","13,2","Barra","Tensión",,"ABL","AGUA BLANCA","TUCUMAN","CENTRO"
108000,"50TEN    B   A   ",500,"Barra","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108001,"50PW     L  LAV  ",500,"Linea","P","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108002,"50PQ     L  LAV  ",500,"Linea","Q","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108003,"13TEN     TR  02 ",132,"Transformador","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108004,"13TEN     TR  01 ",132,"Transformador","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108005,"13PW     L  LBE  ",132,"Linea","P","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108006,"13CTE    L1 CPO  ",132,"Linea","Corriente",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108007,"13PW     L1 CPO  ",132,"Linea","P","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108008,"13PQ     L1 CPO  ",132,"Linea","Q","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108009,"13PW     L2 CPO  ",132,"Linea","P","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108010,"13PQ     L2 CPO  ",132,"Linea","Q","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108011,"13PW     L2 IND  ",132,"Linea","P","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108012,"13PQ     L2 IND  ",132,"Linea","Q","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108013,"13PW     L1 IND  ",132,"Linea","P","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108014,"13PQ     L1 IND  ",132,"Linea","Q","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108015,"13CTE    L2 CPO  ",132,"Linea","Corriente",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108016,"13PW     L  TNO  ",132,"Linea","P","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108017,"13PQ     L  TNO  ",132,"Linea","Q","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108018,"13CTE    L  TNO  ",132,"Linea","Corriente",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108019,"13CTE    L2 IND  ",132,"Linea","Corriente",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108020,"13CTE    L1 IND  ",132,"Linea","Corriente",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108021,"50CTE    L  LAV  ",500,"Linea","Corriente",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108022,"13PW      TR  01 ",132,"Transformador","PG","T","BRA","EL BRACHO","TUCUMAN","CENTRO"
108023,"13PQ      TR  01 ",132,"Transformador","Q","T","BRA","EL BRACHO","TUCUMAN","CENTRO"
108024,"13PW      TR  02 ",132,"Transformador","PG","T","BRA","EL BRACHO","TUCUMAN","CENTRO"
108025,"13PQ      TR  02 ",132,"Transformador","Q","T","BRA","EL BRACHO","TUCUMAN","CENTRO"
108026,"13PW      AC  01 ",132,"Acoplamiento","P",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108027,"13PQ      AC  01 ",132,"Acoplamiento","Q",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108028,"13CTE     AC  01 ",132,"Acoplamiento","Corriente",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108029,"03TEN     RN  01 ",33,"Distribuidor","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108030,"03TEN     RN  02 ",33,"Distribuidor","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108031,"13PW     L  ALU  ",132,"Linea","P","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108032,"13PQ     L  ALU  ",132,"Linea","Q","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108033,"13CTE    L  LBE  ",132,"Linea","Corriente",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108034,"13PQ     L  LBE  ",132,"Linea","Q","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108035,"50RBC     TR  01 ",500,"Transformador","Punto de RBC",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108036,"50RBC     TR  02 ",500,"Transformador","Punto de RBC",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108039,"50CTE CORRIENTE F",500,"Generación","Corriente",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108040,"13NBC TR CT2",132,"Transformador","Punto de RBC",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108041,"13NBC TR CT3",132,"Transformador","Punto de RBC",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108043,"SMT PW TOTAL",,"Generación","PG","G","BRA","EL BRACHO","TUCUMAN","CENTRO"
108044,"SMT PQ TOTAL",,"Generación","Q","G","BRA","EL BRACHO","TUCUMAN","CENTRO"
108045,"CTT PW TOTAL",,"Generación","PG","G","BRA","EL BRACHO","TUCUMAN","CENTRO"
108046,"CTT PQ TOTAL",,"Generación","Q","G","BRA","EL BRACHO","TUCUMAN","CENTRO"
108047,"AFE PW TOTAL",,"Generación","PG","G","BRA","EL BRACHO","TUCUMAN","CENTRO"
108048,"AFE PQ TOTAL",,"Generación","Q","G","BRA","EL BRACHO","TUCUMAN","CENTRO"
108055,"PUNTO A UPDATEAR ",,,,,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108056,"PUNTO A UPDATEAR ",,,,,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108057,"50CTE    L  COB  ",500,"Linea","Corriente",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108058,"50TEN    L  COB  ",500,"Linea","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108059,"50PW     L  COB  ",500,"Linea","P","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108060,"50PQ     L  COB  ",500,"Linea","Q","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108061,"13PW     L  LEA  ",132,"Linea","P","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108062,"13PQ     L  LEA  ",132,"Linea","Q","I","BRA","EL BRACHO","TUCUMAN","CENTRO"
108063,"13TEN    L  LEA  ",132,"Linea","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108064,"LIMITE NOA",,,,,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108065,"50TEN    B   B   ",500,"Barra","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108066,"13TEN    B   A   ",132,"Barra","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108067,"13TEN    B   B   ",132,"Barra","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108068,"13TEN    B   C   ",132,"Barra","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108069,"01TEN  TG1   PPN ","13,2","Barra","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108070,"01TEN  TG2   PPN ","13,2","Barra","Tensión",,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108071,"SMT PW PCIAL",,,,,"BRA","EL BRACHO","TUCUMAN","CENTRO"
108072,"SMT PQ PCIAL",,,,,"BRA","EL BRACHO","TUCUMAN","CENTRO"
109000,"13PW     L  ABL  ",132,"Linea","P","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109001,"13PQ     L  ABL  ",132,"Linea","Q","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109002,"13CTE    L  ABL  ",132,"Linea","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109003,"13PW     L  PVI  ",132,"Linea","P","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109004,"13PQ     L  PVI  ",132,"Linea","Q","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109005,"13CTE    L  PVI  ",132,"Linea","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109006,"13PW     L  RHO  ",132,"Linea","P","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109007,"13PQ     L  RHO  ",132,"Linea","Q","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109008,"13CTE    L  RHO  ",132,"Linea","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109009,"13PW     L  AGU  ",132,"Linea","P","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109010,"13PQ     L  AGU  ",132,"Linea","Q","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109011,"13CTE    L  AGU  ",132,"Linea","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109012,"13PW     L  AND  ",132,"Linea","P","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109013,"13PQ     L  AND  ",132,"Linea","Q","I","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109014,"13CTE    L  AND  ",132,"Linea","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109015,"13PW      TR  01 ",132,"Transformador","P","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109016,"13PQ      TR  01 ",132,"Transformador","Q","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109017,"13CTE     TR  01 ",132,"Transformador","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109018,"13RBC     TR  01 ",132,"Transformador","Punto de RBC",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109019,"03PW      TR  01 ",33,"Transformador","P","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109020,"03PQ      TR  01 ",33,"Transformador","Q","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109021,"03CTE     TR  01 ",33,"Transformador","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109022,"03TEN     TR  01 ",33,"Transformador","Tensión",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109023,"01PW      TR  01 ","13,2","Transformador","P","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109024,"01PQ      TR  01 ","13,2","Transformador","Q","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109025,"01CTE     TR  01 ","13,2","Transformador","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109026,"01TEN     TR  01 ","13,2","Transformador","Tensión",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109027,"13PW      TR  02 ",132,"Transformador","P","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109028,"13PQ      TR  02 ",132,"Transformador","Q","T","VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
109029,"13CTE     TR  02 ",132,"Transformador","Corriente",,"VQI","VILLA QUINTEROS","TUCUMAN","CENTRO"
